fluxQ1,fluxQ2,fluxQ3,fluxQ4
0.25048923679060664,0.25048923679060664,0.24951076320939333,0.24951076320939333
0.25048923679060664,0.25048923679060664,0.24951076320939333,0.24951076320939333
0.25367286973555336,0.24779627815866798,0.25367286973555336,0.24485798237022527
0.24779627815866798,0.25367286973555336,0.24485798237022527,0.25367286973555336
0.25367286973555336,0.24485798237022527,0.25367286973555336,0.24779627815866798
0.24485798237022527,0.25367286973555336,0.24779627815866798,0.25367286973555336
0.2521655437921078,0.2492781520692974,0.24735322425409048,0.25120307988450435
0.2492781520692974,0.2521655437921078,0.25120307988450435,0.24735322425409048
0.24735322425409048,0.25120307988450435,0.2521655437921078,0.2492781520692974
0.25120307988450435,0.24735322425409048,0.2492781520692974,0.2521655437921078
0.2441634241245136,0.24610894941634243,0.25,0.259727626459144
0.24610894941634243,0.2441634241245136,0.259727626459144,0.25
0.25,0.259727626459144,0.2441634241245136,0.24610894941634243
0.259727626459144,0.25,0.24610894941634243,0.2441634241245136
0.24394966118102615,0.2526621490803485,0.25556631171345595,0.24782187802516942
0.2526621490803485,0.24394966118102615,0.24782187802516942,0.25556631171345595
0.25556631171345595,0.24782187802516942,0.24394966118102615,0.2526621490803485
0.24782187802516942,0.25556631171345595,0.2526621490803485,0.24394966118102615
0.2495201535508637,0.2437619961612284,0.2504798464491363,0.2562380038387716
0.2437619961612284,0.2495201535508637,0.2562380038387716,0.2504798464491363
0.2504798464491363,0.2562380038387716,0.2495201535508637,0.2437619961612284
0.2562380038387716,0.2504798464491363,0.2437619961612284,0.2495201535508637
0.25929549902152643,0.2465753424657534,0.2455968688845401,0.24853228962818003
0.2465753424657534,0.25929549902152643,0.24853228962818003,0.2455968688845401
0.2455968688845401,0.24853228962818003,0.25929549902152643,0.2465753424657534
0.24853228962818003,0.2455968688845401,0.2465753424657534,0.25929549902152643
0.25317693059628543,0.24633431085043989,0.2561094819159335,0.24437927663734116
0.24437927663734116,0.2561094819159335,0.24633431085043989,0.25317693059628543
0.2561094819159335,0.24437927663734116,0.25317693059628543,0.24633431085043989
0.25146198830409355,0.24366471734892786,0.25146198830409355,0.253411306042885
0.24366471734892786,0.25146198830409355,0.253411306042885,0.25146198830409355
0.25146198830409355,0.253411306042885,0.25146198830409355,0.24366471734892786
0.253411306042885,0.25146198830409355,0.24366471734892786,0.25146198830409355
0.2534246575342466,0.25440313111545987,0.2446183953033268,0.24755381604696672
0.25440313111545987,0.2534246575342466,0.24755381604696672,0.2446183953033268
0.2446183953033268,0.24755381604696672,0.2534246575342466,0.25440313111545987
0.24755381604696672,0.2446183953033268,0.25440313111545987,0.2534246575342466
0.2560386473429952,0.25024154589371983,0.24541062801932367,0.24830917874396136
0.25024154589371983,0.2560386473429952,0.24830917874396136,0.24541062801932367
0.24541062801932367,0.24830917874396136,0.2560386473429952,0.25024154589371983
0.24830917874396136,0.24541062801932367,0.25024154589371983,0.2560386473429952
0.24975514201762977,0.24681684622918706,0.2556317335945152,0.24779627815866798
0.24681684622918706,0.24975514201762977,0.24779627815866798,0.2556317335945152
0.2556317335945152,0.24779627815866798,0.24975514201762977,0.24681684622918706
0.24779627815866798,0.2556317335945152,0.24681684622918706,0.24975514201762977
0.2497560975609756,0.255609756097561,0.24682926829268292,0.24780487804878049
0.255609756097561,0.2497560975609756,0.24780487804878049,0.24682926829268292
0.24682926829268292,0.24780487804878049,0.2497560975609756,0.255609756097561
0.24780487804878049,0.24682926829268292,0.255609756097561,0.2497560975609756
0.24975704567541301,0.24975704567541301,0.25072886297376096,0.24975704567541301
0.24975704567541301,0.24975704567541301,0.24975704567541301,0.25072886297376096
0.25072886297376096,0.24975704567541301,0.24975704567541301,0.24975704567541301
0.24975704567541301,0.25072886297376096,0.24975704567541301,0.24975704567541301
0.24878048780487805,0.24292682926829268,0.24780487804878049,0.2604878048780488
0.24292682926829268,0.24878048780487805,0.2604878048780488,0.24780487804878049
0.24780487804878049,0.2604878048780488,0.24878048780487805,0.24292682926829268
0.2604878048780488,0.24780487804878049,0.24292682926829268,0.24878048780487805
0.2550921435499515,0.25121241513094084,0.24442289039767218,0.2492725509214355
0.25121241513094084,0.2550921435499515,0.2492725509214355,0.24442289039767218
0.24442289039767218,0.2492725509214355,0.2550921435499515,0.25121241513094084
0.2492725509214355,0.24442289039767218,0.25121241513094084,0.2550921435499515
0.25556631171345595,0.24588576960309777,0.24782187802516942,0.25072604065827686
0.2504854368932039,0.2524271844660194,0.24951456310679612,0.24757281553398058
0.2524271844660194,0.2504854368932039,0.24757281553398058,0.24951456310679612
0.24951456310679612,0.24757281553398058,0.2504854368932039,0.2524271844660194
0.24757281553398058,0.24951456310679612,0.2524271844660194,0.2504854368932039
0.24688995215311005,0.25645933014354066,0.2516746411483254,0.24497607655502393
0.25645933014354066,0.24688995215311005,0.24497607655502393,0.2516746411483254
0.2516746411483254,0.24497607655502393,0.24688995215311005,0.25645933014354066
0.24497607655502393,0.2516746411483254,0.25645933014354066,0.24688995215311005
0.25,0.2509765625,0.25,0.2490234375
0.2509765625,0.25,0.2490234375,0.25
0.25,0.2490234375,0.25,0.2509765625
0.2490234375,0.25,0.2509765625,0.25
0.24609375,0.259765625,0.251953125,0.2421875
0.259765625,0.24609375,0.2421875,0.251953125
0.251953125,0.2421875,0.24609375,0.259765625
0.2421875,0.251953125,0.259765625,0.24609375
0.2504798464491363,0.24856046065259116,0.2543186180422265,0.24664107485604606
0.24856046065259116,0.2504798464491363,0.24664107485604606,0.2543186180422265
0.2543186180422265,0.24664107485604606,0.2504798464491363,0.24856046065259116
0.24664107485604606,0.2543186180422265,0.24856046065259116,0.2504798464491363
0.24586977648202138,0.24295432458697766,0.24975704567541301,0.26141885325558795
0.24295432458697766,0.24586977648202138,0.26141885325558795,0.24975704567541301
0.24975704567541301,0.26141885325558795,0.24586977648202138,0.24295432458697766
0.26141885325558795,0.24975704567541301,0.24295432458697766,0.24586977648202138
0.24588576960309777,0.25556631171345595,0.25072604065827686,0.24782187802516942
0.24782187802516942,0.25072604065827686,0.25556631171345595,0.24588576960309777
0.25072604065827686,0.24782187802516942,0.24588576960309777,0.25556631171345595
0.25747348119575697,0.24783027965284474,0.24493731918997108,0.24975891996142718
0.24783027965284474,0.25747348119575697,0.24975891996142718,0.24493731918997108
0.24493731918997108,0.24975891996142718,0.25747348119575697,0.24783027965284474
0.24975891996142718,0.24493731918997108,0.24783027965284474,0.25747348119575697
0.2522080471050049,0.2492639842983317,0.25024533856722275,0.24828263002944062
0.2492639842983317,0.2522080471050049,0.24828263002944062,0.25024533856722275
0.25024533856722275,0.24828263002944062,0.2522080471050049,0.2492639842983317
0.24828263002944062,0.25024533856722275,0.2492639842983317,0.2522080471050049
0.25024630541871923,0.24729064039408866,0.2482758620689655,0.2541871921182266
0.24729064039408866,0.25024630541871923,0.2541871921182266,0.2482758620689655
0.2482758620689655,0.2541871921182266,0.25024630541871923,0.24729064039408866
0.2541871921182266,0.2482758620689655,0.24729064039408866,0.25024630541871923
0.245136186770428,0.2441634241245136,0.2587548638132296,0.2519455252918288
0.2441634241245136,0.245136186770428,0.2519455252918288,0.2587548638132296
0.2587548638132296,0.2519455252918288,0.245136186770428,0.2441634241245136
0.2519455252918288,0.2587548638132296,0.2441634241245136,0.245136186770428
0.25882352941176473,0.246078431372549,0.24313725490196078,0.2519607843137255
0.246078431372549,0.25882352941176473,0.2519607843137255,0.24313725490196078
0.24313725490196078,0.2519607843137255,0.25882352941176473,0.246078431372549
0.2519607843137255,0.24313725490196078,0.246078431372549,0.25882352941176473
0.24854932301740812,0.2562862669245648,0.2495164410058027,0.24564796905222436
0.2562862669245648,0.24854932301740812,0.24564796905222436,0.2495164410058027
0.2495164410058027,0.24564796905222436,0.24854932301740812,0.2562862669245648
0.24564796905222436,0.2495164410058027,0.2562862669245648,0.24854932301740812
0.2504854368932039,0.2504854368932039,0.2524271844660194,0.24660194174757283
0.2504854368932039,0.2504854368932039,0.24660194174757283,0.2524271844660194
0.2524271844660194,0.24660194174757283,0.2504854368932039,0.2504854368932039
0.24660194174757283,0.2524271844660194,0.2504854368932039,0.2504854368932039
0.24951456310679612,0.2524271844660194,0.2543689320388349,0.2436893203883495
0.2524271844660194,0.24951456310679612,0.2436893203883495,0.2543689320388349
0.2543689320388349,0.2436893203883495,0.24951456310679612,0.2524271844660194
0.2436893203883495,0.2543689320388349,0.2524271844660194,0.24951456310679612
0.2423945044160942,0.25318940137389595,0.2522080471050049,0.2522080471050049
0.25318940137389595,0.2423945044160942,0.2522080471050049,0.2522080471050049
0.2522080471050049,0.2522080471050049,0.2423945044160942,0.25318940137389595
0.2522080471050049,0.2522080471050049,0.25318940137389595,0.2423945044160942
0.24472168905950095,0.2504798464491363,0.255278310940499,0.2495201535508637
0.2557915057915058,0.25,0.24420849420849422,0.25
0.25,0.2557915057915058,0.25,0.24420849420849422
0.24420849420849422,0.25,0.2557915057915058,0.25
0.25,0.24420849420849422,0.25,0.2557915057915058
0.24171539961013644,0.24463937621832357,0.2553606237816764,0.25828460038986356
0.24463937621832357,0.24171539961013644,0.25828460038986356,0.2553606237816764
0.2553606237816764,0.25828460038986356,0.24171539961013644,0.24463937621832357
0.25828460038986356,0.2553606237816764,0.24463937621832357,0.24171539961013644
0.24757281553398058,0.25922330097087376,0.24660194174757283,0.24660194174757283
0.25922330097087376,0.24757281553398058,0.24660194174757283,0.24660194174757283
0.24660194174757283,0.24660194174757283,0.24757281553398058,0.25922330097087376
0.24660194174757283,0.24660194174757283,0.25922330097087376,0.24757281553398058
0.24533856722276742,0.25515210991167814,0.25515210991167814,0.24435721295387636
0.25515210991167814,0.24533856722276742,0.24435721295387636,0.25515210991167814
0.25515210991167814,0.24435721295387636,0.24533856722276742,0.25515210991167814
0.24435721295387636,0.25515210991167814,0.25515210991167814,0.24533856722276742
0.2492639842983317,0.24435721295387636,0.25809617271835134,0.24828263002944062
0.24435721295387636,0.2492639842983317,0.24828263002944062,0.25809617271835134
0.25809617271835134,0.24828263002944062,0.2492639842983317,0.24435721295387636
0.24828263002944062,0.25809617271835134,0.24435721295387636,0.2492639842983317
0.2436399217221135,0.2534246575342466,0.25929549902152643,0.2436399217221135
0.2534246575342466,0.2436399217221135,0.2436399217221135,0.25929549902152643
0.25929549902152643,0.2436399217221135,0.2436399217221135,0.2534246575342466
0.2436399217221135,0.25929549902152643,0.2534246575342466,0.2436399217221135
0.24758220502901354,0.2524177949709865,0.25338491295938104,0.24661508704061896
0.2524177949709865,0.24758220502901354,0.24661508704061896,0.25338491295938104
0.25338491295938104,0.24661508704061896,0.24758220502901354,0.2524177949709865
0.24661508704061896,0.25338491295938104,0.2524177949709865,0.24758220502901354
0.24975514201762977,0.24975514201762977,0.2517140058765916,0.24877571008814886
0.24975514201762977,0.24975514201762977,0.24877571008814886,0.2517140058765916
0.2517140058765916,0.24877571008814886,0.24975514201762977,0.24975514201762977
0.24877571008814886,0.2517140058765916,0.24975514201762977,0.24975514201762977
0.2504798464491363,0.24472168905950095,0.2495201535508637,0.255278310940499
0.255278310940499,0.2495201535508637,0.24472168905950095,0.2504798464491363
0.2495201535508637,0.255278310940499,0.2504798464491363,0.24472168905950095
0.25,0.25,0.25193798449612403,0.24806201550387597
0.2463768115942029,0.24444444444444444,0.25217391304347825,0.2570048309178744
0.24444444444444444,0.2463768115942029,0.2570048309178744,0.25217391304347825
0.25217391304347825,0.2570048309178744,0.2463768115942029,0.24444444444444444
0.2570048309178744,0.25217391304347825,0.24444444444444444,0.2463768115942029
0.24390243902439024,0.2448780487804878,0.26146341463414635,0.2497560975609756
0.2448780487804878,0.24390243902439024,0.2497560975609756,0.26146341463414635
0.26146341463414635,0.2497560975609756,0.24390243902439024,0.2448780487804878
0.2497560975609756,0.26146341463414635,0.2448780487804878,0.24390243902439024
0.24686595949855353,0.24975891996142718,0.25554484088717455,0.24783027965284474
0.24975891996142718,0.24686595949855353,0.24783027965284474,0.25554484088717455
0.25554484088717455,0.24783027965284474,0.24686595949855353,0.24975891996142718
0.24783027965284474,0.25554484088717455,0.24975891996142718,0.24686595949855353
0.2507345739471107,0.257590597453477,0.24681684622918706,0.24485798237022527
0.257590597453477,0.2507345739471107,0.24485798237022527,0.24681684622918706
0.24681684622918706,0.24485798237022527,0.2507345739471107,0.257590597453477
0.24485798237022527,0.24681684622918706,0.257590597453477,0.2507345739471107
0.2605288932419197,0.2507345739471107,0.24485798237022527,0.24387855044074436
0.2507345739471107,0.2605288932419197,0.24387855044074436,0.24485798237022527
0.24485798237022527,0.24387855044074436,0.2605288932419197,0.2507345739471107
0.24387855044074436,0.24485798237022527,0.2507345739471107,0.2605288932419197
0.25,0.25,0.24806201550387597,0.25193798449612403
0.25193798449612403,0.24806201550387597,0.25,0.25
0.24806201550387597,0.25193798449612403,0.25,0.25
0.24926108374384237,0.2482758620689655,0.25517241379310346,0.24729064039408866
0.25,0.25675675675675674,0.2471042471042471,0.24613899613899615
0.25675675675675674,0.25,0.24613899613899615,0.2471042471042471
0.2471042471042471,0.24613899613899615,0.25,0.25675675675675674
0.24613899613899615,0.2471042471042471,0.25675675675675674,0.25
0.24358974358974358,0.2406311637080868,0.2593688362919132,0.2564102564102564
0.2406311637080868,0.24358974358974358,0.2564102564102564,0.2593688362919132
0.2593688362919132,0.2564102564102564,0.24358974358974358,0.2406311637080868
0.2564102564102564,0.2593688362919132,0.2406311637080868,0.24358974358974358
0.2543186180422265,0.24664107485604606,0.2523992322456814,0.24664107485604606
0.24664107485604606,0.2543186180422265,0.24664107485604606,0.2523992322456814
0.2523992322456814,0.24664107485604606,0.2543186180422265,0.24664107485604606
0.24664107485604606,0.2523992322456814,0.24664107485604606,0.2543186180422265
0.25320197044334974,0.25024630541871923,0.2482758620689655,0.2482758620689655
0.25024630541871923,0.25320197044334974,0.2482758620689655,0.2482758620689655
0.2482758620689655,0.2482758620689655,0.25320197044334974,0.25024630541871923
0.2482758620689655,0.2482758620689655,0.25024630541871923,0.25320197044334974
0.25529865125240847,0.24855491329479767,0.24759152215799615,0.24855491329479767
0.24855491329479767,0.25529865125240847,0.24855491329479767,0.24759152215799615
0.24759152215799615,0.24855491329479767,0.25529865125240847,0.24855491329479767
0.24855491329479767,0.24759152215799615,0.24855491329479767,0.25529865125240847
0.25024342745861733,0.24829600778967867,0.24829600778967867,0.25316455696202533
0.24829600778967867,0.25024342745861733,0.25316455696202533,0.24829600778967867
0.24829600778967867,0.25316455696202533,0.25024342745861733,0.24829600778967867
0.25316455696202533,0.24829600778967867,0.24829600778967867,0.25024342745861733
0.24976258309591642,0.2535612535612536,0.2459639126305793,0.25071225071225073
0.2535612535612536,0.24976258309591642,0.25071225071225073,0.2459639126305793
0.2459639126305793,0.25071225071225073,0.24976258309591642,0.2535612535612536
0.25071225071225073,0.2459639126305793,0.2535612535612536,0.24976258309591642
0.2482758620689655,0.24926108374384237,0.24729064039408866,0.25517241379310346
0.25517241379310346,0.24729064039408866,0.24926108374384237,0.2482758620689655
0.24729064039408866,0.25517241379310346,0.2482758620689655,0.24926108374384237
0.2504950495049505,0.2524752475247525,0.2485148514851485,0.2485148514851485
0.2485148514851485,0.2485148514851485,0.2524752475247525,0.2504950495049505
0.2485148514851485,0.2485148514851485,0.2504950495049505,0.2524752475247525
0.24780487804878049,0.2497560975609756,0.24682926829268292,0.255609756097561
0.2529182879377432,0.24319066147859922,0.2490272373540856,0.25486381322957197
0.24319066147859922,0.2529182879377432,0.25486381322957197,0.2490272373540856
0.2490272373540856,0.25486381322957197,0.2529182879377432,0.24319066147859922
0.25486381322957197,0.2490272373540856,0.24319066147859922,0.2529182879377432
0.249269717624148,0.249269717624148,0.25316455696202533,0.24829600778967867
0.249269717624148,0.249269717624148,0.24829600778967867,0.25316455696202533
0.25316455696202533,0.24829600778967867,0.249269717624148,0.249269717624148
0.24829600778967867,0.25316455696202533,0.249269717624148,0.249269717624148
0.25073170731707317,0.25365853658536586,0.24585365853658536,0.2497560975609756
0.25365853658536586,0.25073170731707317,0.2497560975609756,0.24585365853658536
0.24585365853658536,0.2497560975609756,0.25073170731707317,0.25365853658536586
0.2497560975609756,0.24585365853658536,0.25365853658536586,0.25073170731707317
0.24609375,0.2568359375,0.2490234375,0.248046875
0.2568359375,0.24609375,0.248046875,0.2490234375
0.2490234375,0.248046875,0.24609375,0.2568359375
0.248046875,0.2490234375,0.2568359375,0.24609375
0.25778210116731515,0.2480544747081712,0.24124513618677043,0.2529182879377432
0.2480544747081712,0.25778210116731515,0.2529182879377432,0.24124513618677043
0.24124513618677043,0.2529182879377432,0.25778210116731515,0.2480544747081712
0.2529182879377432,0.24124513618677043,0.2480544747081712,0.25778210116731515
0.25146771037182,0.24755381604696672,0.25048923679060664,0.25048923679060664
0.24755381604696672,0.25146771037182,0.25048923679060664,0.25048923679060664
0.25048923679060664,0.25048923679060664,0.25146771037182,0.24755381604696672
0.25048923679060664,0.25048923679060664,0.24755381604696672,0.25146771037182
0.2502424830261882,0.2434529582929195,0.2463627546071775,0.25994180407371487
0.2434529582929195,0.2502424830261882,0.25994180407371487,0.2463627546071775
0.2463627546071775,0.25994180407371487,0.2502424830261882,0.2434529582929195
0.25994180407371487,0.2463627546071775,0.2434529582929195,0.2502424830261882
0.2497560975609756,0.24780487804878049,0.255609756097561,0.24682926829268292
0.24682926829268292,0.255609756097561,0.24780487804878049,0.2497560975609756
0.255609756097561,0.24682926829268292,0.2497560975609756,0.24780487804878049
0.24653465346534653,0.24653465346534653,0.25445544554455446,0.2524752475247525
0.24653465346534653,0.24653465346534653,0.2524752475247525,0.25445544554455446
0.25445544554455446,0.2524752475247525,0.24653465346534653,0.24653465346534653
0.2524752475247525,0.25445544554455446,0.24653465346534653,0.24653465346534653
0.24691358024691357,0.24976258309591642,0.2535612535612536,0.24976258309591642
0.24976258309591642,0.24691358024691357,0.24976258309591642,0.2535612535612536
0.2535612535612536,0.24976258309591642,0.24691358024691357,0.24976258309591642
0.24976258309591642,0.2535612535612536,0.24976258309591642,0.24691358024691357
0.24951456310679612,0.24563106796116504,0.24757281553398058,0.25728155339805825
0.24563106796116504,0.24951456310679612,0.25728155339805825,0.24757281553398058
0.24757281553398058,0.25728155339805825,0.24951456310679612,0.24563106796116504
0.25728155339805825,0.24757281553398058,0.24563106796116504,0.24951456310679612
0.255859375,0.24609375,0.2470703125,0.2509765625
0.24609375,0.255859375,0.2509765625,0.2470703125
0.2470703125,0.2509765625,0.255859375,0.24609375
0.2509765625,0.2470703125,0.24609375,0.255859375
0.24950298210735586,0.24652087475149106,0.25646123260437376,0.24751491053677932
0.24652087475149106,0.24950298210735586,0.24751491053677932,0.25646123260437376
0.25646123260437376,0.24751491053677932,0.24950298210735586,0.24652087475149106
0.24751491053677932,0.25646123260437376,0.24652087475149106,0.24950298210735586
0.25511197663096397,0.25024342745861733,0.24829600778967867,0.24634858812074
0.25024342745861733,0.25511197663096397,0.24634858812074,0.24829600778967867
0.24829600778967867,0.24634858812074,0.25511197663096397,0.25024342745861733
0.24634858812074,0.24829600778967867,0.25024342745861733,0.25511197663096397
0.24539282250242483,0.2502424830261882,0.2502424830261882,0.2541222114451988
0.2502424830261882,0.24539282250242483,0.2541222114451988,0.2502424830261882
0.2502424830261882,0.2541222114451988,0.24539282250242483,0.2502424830261882
0.2541222114451988,0.2502424830261882,0.2502424830261882,0.24539282250242483
0.25024533856722275,0.24730127576054955,0.2492639842983317,0.25318940137389595
0.24730127576054955,0.25024533856722275,0.25318940137389595,0.2492639842983317
0.2492639842983317,0.25318940137389595,0.25024533856722275,0.24730127576054955
0.25318940137389595,0.2492639842983317,0.24730127576054955,0.25024533856722275
0.26125244618395305,0.24755381604696672,0.24168297455968688,0.24951076320939333
0.24755381604696672,0.26125244618395305,0.24951076320939333,0.24168297455968688
0.24168297455968688,0.24951076320939333,0.26125244618395305,0.24755381604696672
0.24951076320939333,0.24168297455968688,0.24755381604696672,0.26125244618395305
0.24803149606299213,0.2470472440944882,0.2559055118110236,0.24901574803149606
0.2470472440944882,0.24803149606299213,0.24901574803149606,0.2559055118110236
