theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8
0.180325387775644,0.2889575485911793,0.7840080622544476,0.6800307861974345,0.3696220435600482,0.5833162712243567,0.40767929799677705,0.884711906601208
0.115288093398792,0.5923207020032228,0.41668372877564347,0.630377956439952,0.3199692138025653,0.2159919377455523,0.7110424514088206,0.8196746122243559
0.630377956439952,0.41668372877564325,0.5923207020032228,0.11528809339879198,0.8196746122243559,0.7110424514088206,0.2159919377455523,0.31996921380256516
0.5111291411991005,0.9425374168562817,0.8316218317272009,0.23596583179855984,0.7314014050372357,0.508609352024572,0.5385325812233369,0.0837039130006497
0.9162960869993502,0.46146741877666303,0.4913906479754284,0.2685985949627643,0.7640341682014401,0.16837816827279897,0.05746258314371824,0.48887085880089953
0.26859859496276417,0.4913906479754281,0.461467418776663,0.9162960869993503,0.4888708588008994,0.05746258314371824,0.16837816827279897,0.7640341682014402
0.3894417634576695,0.23142435244556825,0.28252199684744705,0.15888435355130748,0.5886005287860132,0.8755098079769833,0.02501780239491439,0.6533634247752301
0.9137528185055537,0.7652048167374308,0.8696927809195557,0.7254353724663132,0.08451128192079563,0.8482332768885853,0.09823158188593614,0.3218059361458933
0.7254353724663132,0.8696927809195557,0.7652048167374308,0.9137528185055537,0.32180593614589315,0.09823158188593614,0.8482332768885853,0.08451128192079549
0.9154887180792044,0.15176672311141468,0.9017684181140638,0.678194063854107,0.08624718149444635,0.23479518326256932,0.1303072190804444,0.2745646275336868
0.6781940638541069,0.9017684181140638,0.15176672311141495,0.9154887180792043,0.27456462753368666,0.13030721908044426,0.23479518326256918,0.08624718149444636
0.7097971463256854,0.557497626591459,0.8832358124049937,0.6535031399227289,0.3108579373344431,0.8288306717566292,0.3169448658458556,0.1254729048955162
0.6535031399227288,0.8832358124049936,0.5574976265914591,0.7097971463256852,0.12547290489551638,0.3169448658458556,0.8288306717566292,0.3108579373344432
0.6891420626655568,0.17116932824337072,0.6830551341541445,0.8745270951044838,0.29020285367431464,0.44250237340854104,0.11676418759500636,0.3464968600772714
0.8745270951044837,0.6830551341541444,0.1711693282433707,0.6891420626655568,0.34649686007727126,0.11676418759500636,0.44250237340854104,0.2902028536743145
0.5549796522146921,0.19612751168408263,0.12458234329182342,0.08252069120386522,0.7730070224214141,0.3472968549397451,0.8700880137408404,0.9960437833554522
0.08252069120386524,0.12458234329182331,0.1961275116840826,0.5549796522146923,0.9960437833554521,0.8700880137408405,0.3472968549397451,0.7730070224214141
0.22699297757858589,0.6527031450602548,0.12991198625915965,0.00395621664454804,0.44502034778530764,0.8038724883159173,0.8754176567081766,0.9174793087961346
0.003956216644547757,0.12991198625915953,0.6527031450602547,0.226992977578586,0.9174793087961347,0.8754176567081766,0.8038724883159173,0.44502034778530775
0.15888435355130737,0.2825219968474471,0.23142435244556836,0.38944176345766973,0.6533634247752298,0.02501780239491439,0.8755098079769833,0.5886005287860132
0.4113994712139868,0.12449019202301669,0.9749821976050854,0.3466365752247701,0.6105582365423308,0.7685756475544315,0.7174780031525528,0.8411156464486925
0.34663657522476987,0.9749821976050855,0.12449019202301695,0.4113994712139867,0.8411156464486925,0.7174780031525528,0.7685756475544316,0.6105582365423304
0.5348392233922544,0.7058637191477373,0.7297768858915157,0.08255573999298849,0.8428742101928507,0.20621224189541268,0.6454586472677355,0.55780986715539
0.08255573999298836,0.7297768858915158,0.7058637191477375,0.5348392233922546,0.5578098671553899,0.6454586472677355,0.20621224189541254,0.8428742101928507
0.15712578980714925,0.7937877581045876,0.3545413527322644,0.44219013284461,0.4651607766077456,0.2941362808522627,0.2702231141084842,0.9174442600070115
0.44219013284460995,0.35454135273226445,0.7937877581045875,0.1571257898071495,0.9174442600070115,0.2702231141084842,0.2941362808522627,0.4651607766077457
0.9857038680898104,0.39552722265262646,0.4439327276428237,0.6078490663582168,0.6792875781755409,0.9049760686835394,0.08862969297232158,0.7252008334832889
0.7178263901645062,0.9721155048599189,0.3871232661940041,0.6542726697540693,0.5902113107946951,0.6341767561370888,0.08966686760496992,0.8612570183675403
0.6542726697540693,0.3871232661940042,0.972115504859919,0.7178263901645061,0.8612570183675403,0.08966686760496992,0.6341767561370888,0.5902113107946951
0.4097886892053048,0.3658232438629111,0.9103331323950301,0.13874298163245968,0.2821736098354938,0.027884495140080987,0.6128767338059957,0.3457273302459307
0.13874298163245957,0.91033313239503,0.3658232438629113,0.40978868920530503,0.3457273302459309,0.6128767338059957,0.027884495140080987,0.2821736098354936
0.04456471775812599,0.19888769969230075,0.9088006195592572,0.4849326506933425,0.28568815350194315,0.6461443889888849,0.3277387423672656,0.9783906386926386
0.48493265069334246,0.9088006195592572,0.19888769969230086,0.04456471775812626,0.9783906386926386,0.3277387423672656,0.6461443889888853,0.28568815350194326
0.7143118464980567,0.3538556110111147,0.6722612576327343,0.02160936130736135,0.9554352822418738,0.8011123003076993,0.09119938044074262,0.5150673493066575
0.02160936130736121,0.6722612576327344,0.3538556110111149,0.714311846498057,0.5150673493066574,0.09119938044074276,0.8011123003076992,0.9554352822418738
0.6078490663582168,0.44393272764282377,0.3955272226526266,0.9857038680898105,0.7252008334832891,0.08862969297232158,0.9049760686835395,0.6792875781755409
0.3207124218244591,0.0950239313164604,0.9113703070276782,0.2747991665167114,0.014296131910189601,0.6044727773473733,0.5560672723571761,0.3921509336417832
0.2747991665167111,0.9113703070276784,0.09502393131646039,0.3207124218244593,0.3921509336417834,0.5560672723571761,0.6044727773473733,0.014296131910189601
0.5435092162179819,0.8343148978031834,0.6855453480317358,0.6287345080630322,0.721558636780983,0.7594503288841004,0.04358539973325452,0.22352498350830718
0.6287345080630322,0.6855453480317357,0.8343148978031834,0.5435092162179819,0.22352498350830735,0.04358539973325452,0.7594503288841005,0.7215586367809829
0.27844136321901697,0.24054967111589945,0.9564146002667453,0.7764750164916928,0.456490783782018,0.16568510219681679,0.3144546519682643,0.3712654919369678
0.7764750164916928,0.9564146002667454,0.2405496711158997,0.2784413632190172,0.3712654919369677,0.3144546519682643,0.16568510219681665,0.45649078378201813
0.11088577981702177,0.4349112266058612,0.6704740328971205,0.33129882983831044,0.465773918176503,0.38929021843479256,0.9512137519771827,0.43959385681742674
0.3312988298383105,0.6704740328971206,0.434911226605861,0.11088577981702176,0.4395938568174266,0.9512137519771827,0.38929021843479256,0.4657739181765031
0.5342260818234968,0.6107097815652074,0.04878624802281725,0.5604061431825733,0.8891142201829781,0.5650887733941389,0.32952596710287935,0.6687011701616896
0.5604061431825734,0.04878624802281726,0.6107097815652076,0.534226081823497,0.6687011701616895,0.32952596710287935,0.5650887733941389,0.8891142201829781
0.89297448403978,0.5563016735852753,0.40478719383049216,0.17247397795338887,0.22071894281638277,0.7758231355456167,0.11646352178721321,0.8132928484165598
0.17247397795338862,0.4047871938304921,0.556301673585275,0.89297448403978,0.8132928484165598,0.11646352178721321,0.7758231355456168,0.22071894281638274
0.7792810571836172,0.22417686445438317,0.8835364782127867,0.18670715158344034,0.10702551596022017,0.4436983264147248,0.595212806169508,0.8275260220466113
0.1867071515834401,0.8835364782127868,0.22417686445438342,0.7792810571836173,0.8275260220466113,0.595212806169508,0.4436983264147248,0.10702551596022003
0.05759042350239832,0.7786956100710893,0.8753719257543505,0.07327117191455416,0.23327283830543913,0.011041889004990032,0.13259072059072746,0.2582629768606448
0.07327117191455404,0.8753719257543505,0.7786956100710893,0.05759042350239845,0.25826297686064487,0.13259072059072746,0.011041889004990032,0.23327283830543896
0.766727161694561,0.98895811099501,0.8674092794092724,0.7417370231393552,0.9424095764976016,0.2213043899289106,0.12462807424564953,0.9267288280854459
0.7417370231393552,0.8674092794092725,0.9889581109950101,0.766727161694561,0.9267288280854459,0.1246280742456494,0.2213043899289106,0.9424095764976016
0.3304562920603961,0.23408531153484166,0.6173366243150403,0.6303432973418505,0.3803374746345356,0.40689979463289033,0.5447678133396997,0.9882806987755767
0.10159965387303446,0.383354538094657,0.5331822326369496,0.7387161778984321,0.8360251132267997,0.1436556954093193,0.7459570525438141,0.8040152700252896
0.7387161778984322,0.5331822326369494,0.3833545380946571,0.10159965387303457,0.8040152700252897,0.7459570525438141,0.14365569540931944,0.8360251132267996
0.1639748867732003,0.8563443045906806,0.25404294745618605,0.19598472997471028,0.8984003461269654,0.6166454619053428,0.46681776736305053,0.2612838221015679
0.19598472997471034,0.25404294745618583,0.8563443045906807,0.1639748867732004,0.2612838221015679,0.46681776736305053,0.6166454619053428,0.8984003461269655
0.6303432973418505,0.6173366243150404,0.23408531153484174,0.33045629206039606,0.9882806987755767,0.5447678133396997,0.40689979463289033,0.38033747463453543
0.6196625253654644,0.5931002053671098,0.4552321866603004,0.01171930122442354,0.6695437079396038,0.7659146884651582,0.38266337568495956,0.36965670265814954
0.01171930122442326,0.45523218666030024,0.5931002053671098,0.6196625253654643,0.3696567026581494,0.38266337568495956,0.7659146884651583,0.6695437079396038
0.7513992880465385,0.5937922969524283,0.8727823103929463,0.9576967811222951,0.6267594594953961,0.9425500100076705,0.023611625943093545,0.9383275964572058
0.9576967811222952,0.8727823103929463,0.5937922969524282,0.7513992880465387,0.9383275964572056,0.023611625943093545,0.9425500100076705,0.6267594594953964
0.3732405405046038,0.057449989992329344,0.9763883740569063,0.06167240354279448,0.2486007119534615,0.40620770304757164,0.12721768960705354,0.04230321887770493
0.061672403542794206,0.9763883740569064,0.057449989992329475,0.37324054050460376,0.04230321887770493,0.12721768960705368,0.40620770304757164,0.24860071195346134
0.5459393155614446,0.3368514295429748,0.9576062810880375,0.270473866477245,0.7078983477248508,0.4926103965570001,0.6145707960165876,0.9698905387514303
0.27047386647724486,0.9576062810880376,0.33685142954297476,0.5459393155614445,0.9698905387514303,0.6145707960165876,0.4926103965570001,0.7078983477248509
0.29210165227514917,0.5073896034429999,0.38542920398341285,0.03010946124856959,0.4540606844385554,0.6631485704570254,0.042393718911962364,0.7295261335227551
0.030109461248569593,0.38542920398341246,0.5073896034430001,0.2921016522751491,0.7295261335227551,0.042393718911962364,0.6631485704570252,0.45406068443855524
0.7950713392853462,0.9517736847682693,0.7163200991137219,0.601805049779142,0.19550949075702606,0.5872076824083174,0.687936625631973,0.0395282467431712
0.6018050497791418,0.7163200991137216,0.9517736847682691,0.795071339285346,0.0395282467431712,0.687936625631973,0.5872076824083174,0.1955094907570259
0.8044905092429742,0.4127923175916826,0.3120633743680269,0.9604717532568289,0.20492866071465413,0.04822631523173071,0.2836799008862783,0.3981949502208581
0.9604717532568288,0.31206337436802695,0.4127923175916827,0.8044905092429742,0.398194950220858,0.28367990088627804,0.04822631523173071,0.20492866071465396
0.692896291434008,0.4560594832383543,0.9349517180316029,0.589178074785137,0.1827360620648543,0.3410435458988062,0.5951945775054727,0.29468627490267774
0.589178074785137,0.934951718031603,0.4560594832383545,0.6928962914340081,0.2946862749026776,0.5951945775054727,0.3410435458988062,0.18273606206485413
0.8172639379351458,0.6589564541011937,0.4048054224945275,0.7053137250973223,0.30710370856599184,0.5439405167616456,0.06504828196839711,0.41082192521486305
0.7053137250973223,0.40480542249452733,0.658956454101194,0.8172639379351458,0.4108219252148632,0.06504828196839697,0.5439405167616456,0.30710370856599195
0.7926182298853676,0.14998292390669773,0.6128498907008809,0.5040582554699923,0.800172588132427,0.9981950723515293,0.7799288845771621,0.2863180774307748
0.5040582554699922,0.6128498907008808,0.14998292390669798,0.7926182298853676,0.286318077430775,0.7799288845771621,0.9981950723515294,0.800172588132427
0.19982741186757297,0.0018049276484706958,0.22007111542283778,0.7136819225692252,0.2073817701146325,0.8500170760933022,0.3871501092991193,0.495941744530008
0.7136819225692251,0.22007111542283783,0.001804927648470837,0.19982741186757322,0.4959417445300079,0.3871501092991193,0.8500170760933022,0.20738177011463246
0.20911347670917535,0.14956412846848693,0.6007562776200492,0.8274311968060736,0.8466952274945635,0.9270753597109704,0.8030471485808806,0.7918318375133889
0.8274311968060736,0.6007562776200494,0.1495641284684872,0.20911347670917546,0.7918318375133888,0.8030471485808804,0.9270753597109705,0.8466952274945635
0.15330477250543645,0.07292464028902955,0.19695285141911945,0.20816816248661116,0.7908865232908245,0.850435871531513,0.39924372237995065,0.17256880319392642
0.20816816248661107,0.19695285141911936,0.07292464028902969,0.15330477250543656,0.17256880319392628,0.39924372237995065,0.850435871531513,0.7908865232908245
0.49250014770774714,0.9165789665517811,0.951316315203685,0.1150449400834044,0.18838992093293203,0.9452998847950203,0.7201307780082841,0.6117674869592534
0.11504494008340416,0.951316315203685,0.9165789665517811,0.4925001477077471,0.6117674869592532,0.720130778008284,0.9452998847950203,0.18838992093293186
0.8116100790670682,0.05470011520497956,0.27986922199171593,0.38823251304074674,0.5074998522922528,0.08342103344821888,0.04868368479631486,0.884955059916596
0.3882325130407468,0.27986922199171593,0.054700115204979693,0.8116100790670682,0.8849550599165957,0.048683684796315,0.08342103344821888,0.5074998522922529
0.3396533918817957,0.826899588484429,0.11449112103204245,0.27077608124415725,0.1809096351453009,0.5853882429656757,0.5908522624265888,0.2091055742848313
0.27077608124415725,0.11449112103204233,0.826899588484429,0.33965339188179566,0.20910557428483117,0.5908522624265888,0.5853882429656757,0.18090963514530073
0.8190903648546993,0.41461175703432435,0.409147737573411,0.7908944257151687,0.6603466081182042,0.17310041151557096,0.8855088789679576,0.7292239187558427
0.7908944257151685,0.40914773757341105,0.41461175703432446,0.8190903648546993,0.7292239187558427,0.8855088789679576,0.17310041151557096,0.6603466081182043
0.44335360766011916,0.3138010225830968,0.3274017021654605,0.39061731968763286,0.9262236507043393,0.5029675696462734,0.1809394487854735,0.2577731221258949
0.3906173196876329,0.32740170216546055,0.313801022583097,0.4433536076601191,0.2577731221258949,0.1809394487854735,0.5029675696462734,0.9262236507043392
0.0737763492956607,0.4970324303537266,0.8190605512145265,0.7422268778741051,0.5566463923398808,0.6861989774169028,0.6725982978345394,0.6093826803123672
0.7422268778741051,0.8190605512145265,0.49703243035372646,0.07377634929566082,0.6093826803123671,0.6725982978345394,0.6861989774169029,0.556646392339881
0.16851520730298897,0.41727819420040596,0.5135647188376463,0.458676155284332,0.16153260074443862,0.34421899074474555,0.830240078879066,0.6748062358901846
0.4586761552843319,0.5135647188376461,0.41727819420040574,0.16851520730298922,0.6748062358901845,0.830240078879066,0.34421899074474555,0.16153260074443845
0.8384673992555616,0.6557810092552544,0.1697599211209342,0.3251937641098154,0.8314847926970109,0.5827218057995941,0.4864352811623539,0.5413238447156681
0.32519376410981543,0.16975992112093394,0.6557810092552546,0.8384673992555616,0.5413238447156682,0.4864352811623539,0.5827218057995941,0.8314847926970109
0.48552276592930016,0.3533671850229155,0.4525936386666177,0.3863846865901948,0.7818048913189434,0.5774599400903715,0.6923486925462645,0.36402855596442224
0.07745873351334118,0.28530697563944823,0.6143076029989836,0.8214767245230674,0.729146980774665,0.055974748816241794,0.5312072895105284,0.4142366942542573
0.8214767245230674,0.6143076029989835,0.2853069756394482,0.0774587335133413,0.41423669425425746,0.5312072895105284,0.055974748816241655,0.7291469807746649
0.27085301922533506,0.9440252511837581,0.4687927104894714,0.5857633057457428,0.9225412664866587,0.7146930243605517,0.3856923970010163,0.17852327547693256
0.5857633057457425,0.46879271048947146,0.9440252511837581,0.2708530192253351,0.17852327547693272,0.3856923970010163,0.7146930243605517,0.9225412664866587
0.22396582919452063,0.6151445419591652,0.08666114932353508,0.7840039319621448,0.6806069947243466,0.495754833261567,0.08724817683939293,0.009257821533955586
0.7840039319621448,0.0866611493235348,0.6151445419591652,0.22396582919452088,0.009257821533955584,0.08724817683939293,0.495754833261567,0.6806069947243466
0.31939300527565334,0.5042451667384329,0.9127518231606072,0.9907421784660444,0.7760341708054794,0.3848554580408346,0.9133388506764651,0.21599606803785526
0.9907421784660445,0.912751823160607,0.5042451667384329,0.31939300527565356,0.21599606803785543,0.9133388506764651,0.3848554580408346,0.7760341708054793
0.9612716300575277,0.406787197833695,0.31289684657939804,0.902011300934714,0.719278358068631,0.48606232623586937,0.5448873135663087,0.8721598471650568
0.9020113009347142,0.3128968465793981,0.40678719783369477,0.9612716300575278,0.8721598471650568,0.5448873135663087,0.48606232623586937,0.7192783580686309
0.28072164193136884,0.5139376737641305,0.4551126864336917,0.12784015283494338,0.0387283699424722,0.5932128021663051,0.6871031534206018,0.097988699065286
0.1278401528349431,0.45511268643369135,0.5139376737641305,0.28072164193136906,0.097988699065286,0.6871031534206018,0.5932128021663051,0.0387283699424722
0.9784347495442679,0.7110622131070534,0.31220579230245193,0.9478716974133569,0.5253698880930379,0.8070670477214382,0.02762086666771972,0.2121794246125638
0.1766527116473754,0.9756373137185698,0.6522618101032512,0.49558652046937895,0.7152687418675235,0.7367125163494551,0.23147718518252633,0.15916975503522326
0.4955865204693789,0.652261810103251,0.9756373137185695,0.17665271164737537,0.15916975503522343,0.23147718518252647,0.7367125163494551,0.7152687418675236
0.28473125813247646,0.2632874836505448,0.7685228148174736,0.8408302449647768,0.8233472883526245,0.024362686281430217,0.34773818989674893,0.5044134795306211
0.8408302449647769,0.7685228148174736,0.26328748365054483,0.2847312581324764,0.5044134795306209,0.34773818989674893,0.024362686281430217,0.8233472883526245
0.947871697413357,0.3122057923024517,0.7110622131070534,0.978434749544268,0.21217942461256384,0.02762086666771972,0.8070670477214382,0.5253698880930378
0.4746301119069622,0.19293295227856175,0.9723791333322802,0.7878205753874362,0.021565250455732043,0.28893778689294675,0.6877942076975482,0.0521283025866429
0.7878205753874362,0.9723791333322802,0.19293295227856186,0.4746301119069621,0.05212830258664304,0.6877942076975482,0.28893778689294675,0.021565250455732043
0.963752186882193,0.1721935789276589,0.9009758645428292,0.9179153637047583,0.3351151114198911,0.6399648841338514,0.6193629911164691,0.9221147160201335
0.3502121968150895,0.7387585078915818,0.7501034920713493,0.04195443927990332,0.6150362185563562,0.969118426050876,0.5119188305210925,0.49317522960161264
0.04195443927990304,0.7501034920713494,0.7387585078915818,0.35021219681508947,0.49317522960161253,0.5119188305210925,0.9691184260508762,0.6150362185563564
0.38496378144364374,0.030881573949123962,0.48808116947890784,0.5068247703983874,0.6497878031849104,0.2612414921084182,0.2498965079286506,0.9580455607200971
0.5068247703983875,0.4880811694789075,0.0308815739491241,0.3849637814436437,0.9580455607200968,0.24989650792865087,0.2612414921084182,0.6497878031849105
0.5908350426347875,0.5278876114344173,0.007053424513797498,0.8735196384900594,0.0810489759059345,0.9549546074664371,0.948328612513969,0.19092307550882476
0.8735196384900596,0.007053424513797357,0.5278876114344172,0.5908350426347877,0.19092307550882479,0.948328612513969,0.9549546074664373,0.08104897590593436
0.9189510240940656,0.045045392533562795,0.05167138748603107,0.8090769244911753,0.4091649573652125,0.47211238856558263,0.9929465754862027,0.1264803615099404
0.8090769244911753,0.05167138748603093,0.04504539253356293,0.9189510240940654,0.12648036150994058,0.9929465754862026,0.47211238856558263,0.40916495736521236
0.8295246940348939,0.006993311181247136,0.8715431791351564,0.39469636763078897,0.4825254330178848,0.8031577302586069,0.47246566938295537,0.4292266167811346
0.3946963676307888,0.8715431791351563,0.006993311181247276,0.8295246940348938,0.4292266167811345,0.47246566938295537,0.8031577302586069,0.48252543301788464
0.5174745669821151,0.19684226974139302,0.5275343306170451,0.5707733832188654,0.1704753059651064,0.9930066888187528,0.1284568208648437,0.605303632369211
0.5707733832188655,0.5275343306170448,0.196842269741393,0.5174745669821151,0.6053036323692109,0.1284568208648437,0.9930066888187528,0.17047530596510624
0.7874408771698986,0.9904263689293575,0.11287007731864036,0.5923744803888569,0.87716021227076,0.45257875068025816,0.9474370062228762,0.010048084676173113
0.5923744803888569,0.11287007731864038,0.9904263689293576,0.7874408771698986,0.010048084676173111,0.9474370062228762,0.45257875068025816,0.8771602122707602
0.12283978772923987,0.5474212493197418,0.052562993777123694,0.9899519153238269,0.21255912283010153,0.009573631070642389,0.8871299226813596,0.4076255196111431
0.989951915323827,0.0525629937771237,0.5474212493197417,0.12283978772924013,0.40762551961114296,0.8871299226813596,0.009573631070642389,0.21255912283010137
0.41348663137069097,0.12256748124994221,0.0018824239833061546,0.2718277169520823,0.022271340817561835,0.7814604685190931,0.9184315327716797,0.9636489408559328
0.2718277169520822,0.0018824239833061544,0.12256748124994218,0.41348663137069086,0.9636489408559327,0.9184315327716797,0.7814604685190931,0.022271340817561974
0.9777286591824382,0.21853953148090685,0.08156846722832056,0.03635105914406716,0.586513368629309,0.8774325187500577,0.9981175760166938,0.7281722830479178
0.036351059144067166,0.0815684672283203,0.21853953148090682,0.9777286591824383,0.7281722830479178,0.9981175760166938,0.8774325187500577,0.586513368629309
0.9179153637047583,0.9009758645428292,0.17219357892765902,0.9637521868821928,0.9221147160201335,0.6193629911164691,0.6399648841338514,0.3351151114198912
0.6648848885801087,0.36003511586614845,0.380637008883531,0.0778852839798665,0.03624781311780709,0.8278064210723409,0.09902413545717088,0.08208463629524172
0.07788528397986635,0.3806370088835308,0.3600351158661484,0.6648848885801089,0.08208463629524171,0.09902413545717074,0.827806421072341,0.03624781311780709
0.30916777892675323,0.40234261751917294,0.20176839612081024,0.39444347412268743,0.08275936971770763,0.8330309125036218,0.2947341996771879,0.2907203792903564
0.7557376775957088,0.5197479066416661,0.21680519158656444,0.45708538659140435,0.11205230265685122,0.14102013127278404,0.4477908664351346,0.7301604274968958
0.4570853865914043,0.2168051915865645,0.5197479066416665,0.7557376775957088,0.7301604274968959,0.4477908664351346,0.14102013127278418,0.11205230265685108
0.8879476973431489,0.8589798687272158,0.5522091335648659,0.2698395725031044,0.24426232240429138,0.48025209335833396,0.7831948084134355,0.5429146134085957
0.2698395725031042,0.5522091335648656,0.8589798687272157,0.8879476973431489,0.5429146134085958,0.7831948084134355,0.48025209335833396,0.24426232240429122
0.06637590752807242,0.43997096522396123,0.6614914484375675,0.5948378911349818,0.4129297375666115,0.7288343510795555,0.3550754965502216,0.19845022947453933
0.5948378911349818,0.6614914484375676,0.4399709652239612,0.06637590752807268,0.19845022947453922,0.3550754965502216,0.7288343510795555,0.4129297375666116
0.5870702624333883,0.2711656489204444,0.6449245034497783,0.8015497705254607,0.9336240924719275,0.5600290347760386,0.33850855156243237,0.40516210886501824
0.8015497705254608,0.6449245034497784,0.27116564892044437,0.5870702624333884,0.4051621088650184,0.33850855156243237,0.5600290347760386,0.9336240924719275
0.8918064560229686,0.4138045713022901,0.05799388613414697,0.26120571014604216,0.06311456419271282,0.4671262239475525,0.5001967115680589,0.5008385279547996
0.26120571014604205,0.05799388613414684,0.41380457130229004,0.8918064560229684,0.5008385279547997,0.5001967115680589,0.4671262239475525,0.06311456419271282
0.9368854358072872,0.5328737760524477,0.4998032884319412,0.4991614720452005,0.10819354397703178,0.5861954286977098,0.9420061138658532,0.7387942898539579
0.49916147204520045,0.499803288431941,0.5328737760524477,0.9368854358072872,0.7387942898539579,0.9420061138658531,0.5861954286977098,0.10819354397703164
0.39444347412268754,0.20176839612081013,0.4023426175191729,0.30916777892675346,0.29072037929035627,0.2947341996771879,0.8330309125036218,0.08275936971770777
0.9172406302822924,0.16696908749637812,0.7052658003228119,0.7092796207096436,0.6908322210732467,0.597657382480827,0.7982316038791898,0.6055565258773125
0.7092796207096436,0.7052658003228119,0.16696908749637823,0.9172406302822925,0.6055565258773125,0.7982316038791898,0.597657382480827,0.6908322210732466
0.8161501506536986,0.6165659461778087,0.3766939005586527,0.05451462516882503,0.06257158385324169,0.16244693296420204,0.3987989076235218,0.4663211191258891
0.054514625168825034,0.3766939005586525,0.6165659461778087,0.8161501506536987,0.46632111912588925,0.3987989076235218,0.16244693296420204,0.06257158385324155
0.9374284161467583,0.8375530670357979,0.6012010923764781,0.533678880874111,0.18384984934630147,0.3834340538221912,0.6233060994413474,0.9454853748311748
0.5336788808741108,0.601201092376478,0.8375530670357979,0.9374284161467584,0.9454853748311749,0.6233060994413474,0.3834340538221912,0.1838498493463013
0.8598921847812637,0.42446489893909056,0.06812983458418251,0.11666856890771492,0.7766523688777484,0.4252333315444385,0.7394014645280523,0.02110605808643409
0.11666856890771479,0.06812983458418224,0.4244648989390906,0.8598921847812636,0.02110605808643409,0.7394014645280523,0.4252333315444385,0.7766523688777485
0.2233476311222515,0.5747666684555613,0.2605985354719476,0.9788939419135659,0.14010781521873655,0.5755351010609092,0.9318701654158177,0.8833314310922852
0.9788939419135662,0.2605985354719476,0.5747666684555613,0.22334763112225148,0.8833314310922851,0.9318701654158177,0.5755351010609092,0.1401078152187364
0.5560627611076432,0.14372745061820477,0.25924142956545737,0.3151787793918632,0.07370389978644418,0.6131102650638435,0.9967313895665054,0.18853666760390322
0.31517877939186323,0.2592414295654573,0.14372745061820505,0.5560627611076432,0.18853666760390322,0.9967313895665054,0.6131102650638435,0.07370389978644404
0.9262961002135559,0.38688973493615664,0.0032686104334948246,0.8114633323960968,0.443937238892357,0.8562725493817952,0.7407585704345426,0.6848212206081368
0.8114633323960968,0.0032686104334945423,0.3868897349361567,0.926296100213556,0.6848212206081368,0.7407585704345426,0.8562725493817952,0.4439372388923568
0.36591517575055654,0.9547385255540273,0.11487590800335314,0.5921624561614229,0.5619115233865343,0.149903517896317,0.43223783343029354,0.7392179216976326
